Audio_ID,File_Name,Codec,Dataset,System_ID,Label,Trim_Status,Usage,Vocoder_Type,Task,Team,Gender,Category
LA_0022,DF_E_2367162,high_ogg,asvspoof,A10,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TFM1,DF_E_2350758,high_ogg,vcc2020,Task2-team03,0,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FM,F
TFM1,DF_E_2543705,high_ogg,vcc2020,Task2-team03,0,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FM,F
TEF1,DF_E_2337114,high_ogg,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E
TGF1,DF_E_2293894,high_ogg,vcc2020,Task2-team28,0,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,G
TGM1,DF_E_2424391,high_ogg,vcc2020,Task2-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,G
VCC2TM2,DF_E_2037749,high_ogg,vcc2018,HUB-N11,0,notrim,eval,traditional_vocoder,HUB,N11,FM,-
TFM1,DF_E_2428076,high_ogg,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,F
VCC2TM2,DF_E_2443408,high_ogg,vcc2018,HUB-N11,0,notrim,eval,traditional_vocoder,HUB,N11,FM,-
TFF1,DF_E_2551039,high_ogg,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MF,F
LA_0010,DF_E_2484289,high_ogg,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0002,DF_E_2233929,high_ogg,asvspoof,A10,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TMM1,DF_E_2536335,high_ogg,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,MM,M
VCC2TF2,DF_E_2119353,high_ogg,vcc2018,HUB-B01,0,notrim,eval,traditional_vocoder,HUB,B01,MF,-
TEM2,DF_E_2537740,high_ogg,vcc2020,Task1-team28,0,notrim,eval,neural_vocoder_autoregressive,Task1,team28,FM,E
TEF1,DF_E_2225115,high_ogg,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,MF,E
VCC2TM1,DF_E_2190095,high_ogg,vcc2018,HUB-D02,0,notrim,eval,traditional_vocoder,HUB,D02,MM,-
VCC2TF2,DF_E_2453321,high_ogg,vcc2018,SPO-N18,0,notrim,eval,traditional_vocoder,SPO,N18,FF,-
TFF1,DF_E_2580138,high_ogg,vcc2020,Task2-team05,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,F
VCC2TM1,DF_E_2069070,high_ogg,vcc2018,HUB-D04,0,notrim,eval,traditional_vocoder,HUB,D04,MM,-
TGM1,DF_E_2295255,high_ogg,vcc2020,Task2-team30,0,notrim,eval,unknown,Task2,team30,MM,G
LA_0023,DF_E_2533547,high_ogg,asvspoof,A14,0,notrim,eval,traditional_vocoder,-,-,-,-
TGM1,DF_E_2408707,high_ogg,vcc2020,Task2-team09,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MM,G
LA_0047,DF_E_2062092,high_ogg,asvspoof,A12,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TMM1,DF_E_2577912,high_ogg,vcc2020,Task2-team31,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FM,M
VCC2TF1,DF_E_2351876,high_ogg,vcc2018,SPO-B01,0,notrim,eval,traditional_vocoder,SPO,B01,FF,-
TEM1,DF_E_2226769,high_ogg,vcc2020,Task1-team12,0,notrim,eval,traditional_vocoder,Task1,team12,MM,E
VCC2TF1,DF_E_2194015,high_ogg,vcc2018,HUB-N17,0,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FF,-
VCC2TM2,DF_E_2031065,high_ogg,vcc2018,HUB-N08,0,notrim,eval,traditional_vocoder,HUB,N08,FM,-
LA_0005,DF_E_2054046,high_ogg,asvspoof,A08,0,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
LA_0043,DF_E_2471829,high_ogg,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_2357333,high_ogg,vcc2018,HUB-N16,0,notrim,eval,traditional_vocoder,HUB,N16,FM,-
LA_0020,DF_E_2166532,high_ogg,asvspoof,A07,0,trim,hidden,traditional_vocoder,-,-,-,-
LA_0011,DF_E_2359065,high_ogg,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
TEF1,DF_E_2523548,high_ogg,vcc2020,Task1-team24,0,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MF,E
VCC2TF2,DF_E_2357464,high_ogg,vcc2018,HUB-N14,0,notrim,eval,traditional_vocoder,HUB,N14,FF,-
VCC2TF2,DF_E_2321579,high_ogg,vcc2018,SPO-N12,0,notrim,eval,traditional_vocoder,SPO,N12,MF,-
TEF1,DF_E_2010177,high_ogg,vcc2020,Task1-team17,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team17,MF,E
TEM1,DF_E_2551734,high_ogg,vcc2020,Task1-team11,0,notrim,eval,neural_vocoder_autoregressive,Task1,team11,FM,E
LA_0004,DF_E_2198075,high_ogg,asvspoof,A08,0,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
VCC2TM2,DF_E_2321823,high_ogg,vcc2018,HUB-D01,0,notrim,eval,traditional_vocoder,HUB,D01,FM,-
LA_0031,DF_E_2370856,high_ogg,asvspoof,A11,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_2286676,high_ogg,vcc2018,HUB-N18,0,notrim,eval,traditional_vocoder,HUB,N18,FF,-
LA_0023,DF_E_2262206,high_ogg,asvspoof,A13,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_2103910,high_ogg,vcc2018,HUB-N03,0,notrim,eval,unknown,HUB,N03,MM,-
VCC2TM2,DF_E_2308124,high_ogg,vcc2018,HUB-D02,0,notrim,eval,traditional_vocoder,HUB,D02,FM,-
TMM1,DF_E_2021627,high_ogg,vcc2020,Task2-team29,0,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MM,M
VCC2TF2,DF_E_2291402,high_ogg,vcc2018,HUB-D04,0,notrim,eval,traditional_vocoder,HUB,D04,FF,-
TMF1,DF_E_2550761,high_ogg,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,M
VCC2TF1,DF_E_2528190,high_ogg,vcc2018,SPO-N04,0,notrim,eval,traditional_vocoder,SPO,N04,MF,-
TEF2,DF_E_2015783,high_ogg,vcc2020,Task1-team06,0,notrim,eval,traditional_vocoder,Task1,team06,FF,E
TEF1,DF_E_2236643,high_ogg,vcc2020,Task1-team09,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team09,FF,E
TMF1,DF_E_2559793,high_ogg,vcc2020,Task2-team16,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FF,M
LA_0008,DF_E_2256146,high_ogg,asvspoof,A10,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
VCC2TM2,DF_E_2313360,high_ogg,vcc2018,HUB-B01,0,notrim,eval,traditional_vocoder,HUB,B01,FM,-
TEF2,DF_E_2376090,high_ogg,vcc2020,Task1-team25,0,notrim,eval,neural_vocoder_autoregressive,Task1,team25,MF,E
LA_0046,DF_E_2491449,high_ogg,asvspoof,A19,0,trim,hidden,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_2546465,high_ogg,vcc2018,HUB-N20,0,notrim,eval,traditional_vocoder,HUB,N20,MF,-
TEM1,DF_E_2553151,high_ogg,vcc2020,Task1-team04,0,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FM,E
TFM1,DF_E_2502607,high_ogg,vcc2020,Task2-team15,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,F
LA_0045,DF_E_2067903,high_ogg,asvspoof,A11,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0046,DF_E_2245965,high_ogg,asvspoof,A15,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEM1,DF_E_2184910,high_ogg,vcc2020,Task1-team25,0,notrim,eval,neural_vocoder_autoregressive,Task1,team25,FM,E
LA_0017,DF_E_2313212,high_ogg,asvspoof,A15,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEM1,DF_E_2551435,high_ogg,vcc2020,Task1-team12,0,notrim,eval,traditional_vocoder,Task1,team12,FM,E
LA_0003,DF_E_2196094,high_ogg,asvspoof,A17,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM2,DF_E_2414319,high_ogg,vcc2018,SPO-N04,0,notrim,eval,traditional_vocoder,SPO,N04,MM,-
LA_0011,DF_E_2343954,high_ogg,asvspoof,A09,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0043,DF_E_2045946,high_ogg,asvspoof,A13,0,trim,hidden,traditional_vocoder,-,-,-,-
LA_0011,DF_E_2124518,high_ogg,asvspoof,A08,0,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
TEM1,DF_E_2033028,high_ogg,vcc2020,Task1-team23,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team23,FM,E
TGM1,DF_E_2230022,high_ogg,vcc2020,Task2-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MM,G
TGF1,DF_E_2082108,high_ogg,vcc2020,Task2-team26,0,notrim,eval,traditional_vocoder,Task2,team26,MF,G
VCC2TF1,DF_E_2527631,high_ogg,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MF,-
VCC2TM1,DF_E_2388308,high_ogg,vcc2018,HUB-N03,0,notrim,eval,unknown,HUB,N03,MM,-
TEM2,DF_E_2036438,high_ogg,vcc2020,Task1-team13,0,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FM,E
TFM1,DF_E_2239769,high_ogg,vcc2020,Task2-team28,0,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MM,F
LA_0039,DF_E_2003502,high_ogg,asvspoof,A13,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0001,DF_E_2340854,high_ogg,asvspoof,A12,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEF1,DF_E_2553948,high_ogg,vcc2020,Task1-team28,0,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MF,E
LA_0028,DF_E_2021413,high_ogg,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
TEM1,DF_E_2379154,high_ogg,vcc2020,Task1-team04,0,notrim,eval,neural_vocoder_autoregressive,Task1,team04,MM,E
TEF2,DF_E_2336796,high_ogg,vcc2020,Task1-team13,0,notrim,eval,neural_vocoder_autoregressive,Task1,team13,FF,E
LA_0029,DF_E_2234841,high_ogg,asvspoof,A16,0,notrim,eval,waveform_concatenation,-,-,-,-
TEF1,DF_E_2388834,high_ogg,vcc2020,Task1-team13,0,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MF,E
TGF1,DF_E_2352384,high_ogg,vcc2020,Task2-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,G
TMM1,DF_E_2420694,high_ogg,vcc2020,Task2-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,M
TGM1,DF_E_2063354,high_ogg,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FM,G
TEF2,DF_E_2313043,high_ogg,vcc2020,Task1-team18,0,notrim,eval,unknown,Task1,team18,MF,E
TEF2,DF_E_2090661,high_ogg,vcc2020,Task1-team21,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,MF,E
TMF1,DF_E_2094186,high_ogg,vcc2020,Task2-team25,0,notrim,eval,neural_vocoder_autoregressive,Task2,team25,MF,M
TEM1,DF_E_2289092,high_ogg,vcc2020,Task1-team18,0,notrim,eval,unknown,Task1,team18,FM,E
VCC2TF2,DF_E_2524979,high_ogg,vcc2018,SPO-N16,0,notrim,eval,traditional_vocoder,SPO,N16,FF,-
TEF2,DF_E_2031316,high_ogg,vcc2020,Task1-team26,0,notrim,eval,traditional_vocoder,Task1,team26,MF,E
VCC2TM2,DF_E_2077413,high_ogg,vcc2018,SPO-N06,0,notrim,eval,traditional_vocoder,SPO,N06,MM,-
TEF2,DF_E_2446136,high_ogg,vcc2020,Task1-team28,0,notrim,eval,neural_vocoder_autoregressive,Task1,team28,MF,E
TEF2,DF_E_2475572,high_ogg,vcc2020,Task1-team32,0,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FF,E
TGM1,DF_E_2501481,high_ogg,vcc2020,Task2-team03,0,notrim,eval,neural_vocoder_autoregressive,Task2,team03,FM,G
TEF2,DF_E_2080811,high_ogg,vcc2020,Task1-team04,0,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FF,E
LA_0016,DF_E_2063407,high_ogg,asvspoof,A14,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF1,DF_E_2557006,high_ogg,vcc2018,HUB-N12,0,notrim,eval,traditional_vocoder,HUB,N12,FF,-
TFM1,DF_E_2263688,high_ogg,vcc2020,Task2-team29,0,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FM,F
TEM2,DF_E_2379623,high_ogg,vcc2020,Task1-team18,0,notrim,eval,unknown,Task1,team18,MM,E
TEM2,DF_E_2112802,high_ogg,vcc2020,Task1-team14,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FM,E
LA_0001,DF_E_2178792,high_ogg,asvspoof,A12,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
VCC2TM1,DF_E_2281765,high_ogg,vcc2018,HUB-N13,0,notrim,eval,traditional_vocoder,HUB,N13,FM,-
TMF1,DF_E_2467077,high_ogg,vcc2020,Task2-team32,0,notrim,eval,neural_vocoder_autoregressive,Task2,team32,MF,M
TMM1,DF_E_2433742,high_ogg,vcc2020,Task2-team05,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FM,M
VCC2TF1,DF_E_2366224,high_ogg,vcc2018,HUB-D04,0,notrim,eval,traditional_vocoder,HUB,D04,MF,-
TGF1,DF_E_2117400,high_ogg,vcc2020,Task2-team20,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,MF,G
VCC2TM2,DF_E_2579324,high_ogg,vcc2018,HUB-B01,0,notrim,eval,traditional_vocoder,HUB,B01,MM,-
TEM2,DF_E_2229467,high_ogg,vcc2020,Task1-team11,0,notrim,eval,neural_vocoder_autoregressive,Task1,team11,MM,E
VCC2TM2,DF_E_2444684,high_ogg,vcc2018,HUB-B01,0,notrim,eval,traditional_vocoder,HUB,B01,MM,-
VCC2TM2,DF_E_2374985,high_ogg,vcc2018,HUB-N10,0,notrim,eval,neural_vocoder_autoregressive,HUB,N10,MM,-
LA_0006,DF_E_2401437,high_ogg,asvspoof,A08,0,notrim,eval,neural_vocoder_nonautoregressive,-,-,-,-
VCC2TF1,DF_E_2070265,high_ogg,vcc2018,SPO-N18,0,notrim,eval,traditional_vocoder,SPO,N18,FF,-
TGM1,DF_E_2578374,high_ogg,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MM,G
TFM1,DF_E_2218592,high_ogg,vcc2020,Task2-team12,0,notrim,eval,traditional_vocoder,Task2,team12,FM,F
LA_0011,DF_E_2400054,high_ogg,asvspoof,A17,0,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_2048475,high_ogg,vcc2020,Task2-team18,0,notrim,eval,unknown,Task2,team18,MF,G
TEM2,DF_E_2317311,high_ogg,vcc2020,Task1-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,FM,E
LA_0039,DF_E_2446219,high_ogg,asvspoof,A14,0,trim,hidden,traditional_vocoder,-,-,-,-
LA_0005,DF_E_2261395,high_ogg,asvspoof,A16,0,trim,hidden,waveform_concatenation,-,-,-,-
TEF2,DF_E_2004873,high_ogg,vcc2020,Task1-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,MF,E
TMF1,DF_E_2180485,high_ogg,vcc2020,Task2-team26,0,notrim,eval,traditional_vocoder,Task2,team26,FF,M
TFM1,DF_E_2239250,high_ogg,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MM,F
TMF1,DF_E_2341222,high_ogg,vcc2020,Task2-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,M
VCC2TM1,DF_E_2121578,high_ogg,vcc2018,HUB-D04,0,notrim,eval,traditional_vocoder,HUB,D04,FM,-
TEF1,DF_E_2314448,high_ogg,vcc2020,Task1-team26,0,notrim,eval,traditional_vocoder,Task1,team26,FF,E
LA_0042,DF_E_2111467,high_ogg,asvspoof,A15,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
VCC2TF2,DF_E_2203237,high_ogg,vcc2018,HUB-D03,0,notrim,eval,traditional_vocoder,HUB,D03,FF,-
TGM1,DF_E_2033902,high_ogg,vcc2020,Task2-team22,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,G
TEM1,DF_E_2198643,high_ogg,vcc2020,Task1-team29,0,notrim,eval,neural_vocoder_autoregressive,Task1,team29,MM,E
TFF1,DF_E_2197232,high_ogg,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FF,F
LA_0046,DF_E_2344836,high_ogg,asvspoof,A16,0,trim,hidden,waveform_concatenation,-,-,-,-
VCC2TM2,DF_E_2418944,high_ogg,vcc2018,HUB-D03,0,notrim,eval,traditional_vocoder,HUB,D03,FM,-
VCC2TF2,DF_E_2457099,high_ogg,vcc2018,SPO-N06,0,notrim,eval,traditional_vocoder,SPO,N06,FF,-
VCC2TM2,DF_E_2479461,high_ogg,vcc2018,HUB-D01,0,notrim,eval,traditional_vocoder,HUB,D01,MM,-
TMM1,DF_E_2241946,high_ogg,vcc2020,Task2-team07,0,notrim,eval,neural_vocoder_autoregressive,Task2,team07,MM,M
TMF1,DF_E_2305711,high_ogg,vcc2020,Task2-team15,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FF,M
LA_0007,DF_E_2498206,high_ogg,asvspoof,A15,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
TEF2,DF_E_2397989,high_ogg,vcc2020,Task1-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team02,FF,E
VCC2TF1,DF_E_2065656,high_ogg,vcc2018,HUB-N05,0,notrim,eval,traditional_vocoder,HUB,N05,FF,-
TMF1,DF_E_2389529,high_ogg,vcc2020,Task2-team28,0,notrim,eval,neural_vocoder_autoregressive,Task2,team28,MF,M
TMM1,DF_E_2326784,high_ogg,vcc2020,Task2-team16,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team16,FM,M
VCC2TF2,DF_E_2304495,high_ogg,vcc2018,HUB-D03,0,notrim,eval,traditional_vocoder,HUB,D03,MF,-
LA_0028,DF_E_2177239,high_ogg,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
TFF1,DF_E_2200053,high_ogg,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,MF,F
TFF1,DF_E_2473286,high_ogg,vcc2020,Task2-team11,0,notrim,eval,neural_vocoder_autoregressive,Task2,team11,FF,F
TMF1,DF_E_2024682,high_ogg,vcc2020,Task2-team05,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team05,FF,M
TMM1,DF_E_2459574,high_ogg,vcc2020,Task2-team22,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,M
VCC2TM2,DF_E_2420581,high_ogg,vcc2018,HUB-N03,0,notrim,eval,unknown,HUB,N03,MM,-
TGM1,DF_E_2493101,high_ogg,vcc2020,Task2-team24,0,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MM,G
TEM1,DF_E_2314649,high_ogg,vcc2020,Task1-team22,0,notrim,eval,neural_vocoder_nonautoregressive,Task1,team22,FM,E
VCC2TM1,DF_E_2503821,high_ogg,vcc2018,SPO-N17,0,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MM,-
TFF1,DF_E_2360167,high_ogg,vcc2020,Task2-team03,0,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,F
TEF1,DF_E_2568537,high_ogg,vcc2020,Task1-team18,0,notrim,eval,unknown,Task1,team18,FF,E
TEM2,DF_E_2145076,high_ogg,vcc2020,Task1-team10,0,notrim,eval,neural_vocoder_autoregressive,Task1,team10,FM,E
LA_0010,DF_E_2000775,high_ogg,asvspoof,A19,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0032,DF_E_2421449,high_ogg,asvspoof,A19,0,notrim,eval,traditional_vocoder,-,-,-,-
TGF1,DF_E_2585501,high_ogg,vcc2020,Task2-team23,0,notrim,eval,neural_vocoder_autoregressive,Task2,team23,MF,G
LA_0001,DF_E_2562449,high_ogg,asvspoof,A11,0,trim,hidden,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_2138571,high_ogg,vcc2018,SPO-N03,0,notrim,eval,unknown,SPO,N03,FF,-
TFF1,DF_E_2448979,high_ogg,vcc2020,Task2-team33,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MF,F
VCC2TF1,DF_E_2251681,high_ogg,vcc2018,HUB-N20,0,notrim,eval,traditional_vocoder,HUB,N20,MF,-
LA_0001,DF_E_2266464,high_ogg,asvspoof,A16,0,notrim,eval,waveform_concatenation,-,-,-,-
LA_0011,DF_E_2443168,high_ogg,asvspoof,A11,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TF2,DF_E_2577108,high_ogg,vcc2018,SPO-N16,0,notrim,eval,traditional_vocoder,SPO,N16,FF,-
LA_0032,DF_E_2395324,high_ogg,asvspoof,A07,0,notrim,eval,traditional_vocoder,-,-,-,-
TEM1,DF_E_2250935,high_ogg,vcc2020,Task1-team06,0,notrim,eval,traditional_vocoder,Task1,team06,FM,E
VCC2TF2,DF_E_2548682,high_ogg,vcc2018,SPO-N17,0,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-
LA_0001,DF_E_2015175,high_ogg,asvspoof,A15,0,notrim,eval,neural_vocoder_autoregressive,-,-,-,-
LA_0036,DF_E_2345443,high_ogg,asvspoof,A19,0,notrim,eval,traditional_vocoder,-,-,-,-
VCC2TM1,DF_E_2543757,high_ogg,vcc2018,HUB-D01,0,notrim,eval,traditional_vocoder,HUB,D01,MM,-
TGM1,DF_E_2402089,high_ogg,vcc2020,Task2-team02,0,notrim,eval,neural_vocoder_nonautoregressive,Task2,team02,FM,G
TMF1,DF_E_2554843,high_ogg,vcc2020,Task2-team10,0,notrim,eval,neural_vocoder_autoregressive,Task2,team10,FF,M
VCC2TF2,DF_E_2052047,high_ogg,vcc2018,HUB-N05,0,notrim,eval,traditional_vocoder,HUB,N05,FF,-
LA_0040,DF_E_2491085,high_ogg,asvspoof,A11,0,notrim,eval,traditional_vocoder,-,-,-,-
LA_0011,DF_E_2264335,high_ogg,asvspoof,A14,0,trim,hidden,traditional_vocoder,-,-,-,-
TEM1,DF_E_2224904,high_ogg,vcc2020,Task1-team12,0,notrim,eval,traditional_vocoder,Task1,team12,MM,E
TFM1,DF_E_2000508,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0036,DF_E_2004207,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
VCC2TM1,DF_E_2004487,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0047,DF_E_2006367,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0024,DF_E_2006837,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_2015039,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0005,DF_E_2015671,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0021,DF_E_2016746,nocodec,asvspoof,-,1,trim,hidden,bonafide,-,-,-,-
VCC2SM1,DF_E_2018206,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0030,DF_E_2018716,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
SEF2,DF_E_2022319,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2027783,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2TF1,DF_E_2028027,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0013,DF_E_2028762,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF1,DF_E_2028895,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0001,DF_E_2028953,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0010,DF_E_2029325,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
TFF1,DF_E_2030695,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0034,DF_E_2032773,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0016,DF_E_2034258,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0022,DF_E_2036532,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0039,DF_E_2038208,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0013,DF_E_2039765,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0009,DF_E_2041021,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0040,DF_E_2041280,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0046,DF_E_2042494,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
SEF1,DF_E_2042502,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2043457,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SF2,DF_E_2043532,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
TGM1,DF_E_2045783,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0040,DF_E_2049830,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0023,DF_E_2051193,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0037,DF_E_2054294,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0003,DF_E_2057546,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
TGF1,DF_E_2061973,nocodec,vcc2020,-,1,notrim,eval,bonafide,-,-,-,-
LA_0011,DF_E_2062206,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_2062734,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0018,DF_E_2062927,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0018,DF_E_2066000,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
VCC2SM3,DF_E_2066188,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0003,DF_E_2067009,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
LA_0012,DF_E_2067409,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
VCC2SF4,DF_E_2068163,nocodec,vcc2018,-,1,notrim,eval,bonafide,-,-,-,-
LA_0043,DF_E_2069981,nocodec,asvspoof,-,1,notrim,progress,bonafide,-,-,-,-
LA_0015,DF_E_2070143,nocodec,asvspoof,-,1,notrim,eval,bonafide,-,-,-,-
